customer_id,customer_name,age,gender,occupation,home_country,home_city,account_type,account_open_date,account_age_days,previous_fraud_flag,customer_risk_segment,total_transactions,total_fraud_transactions,fraud_rate,lifetime_spend,avg_transaction_amount
CUST00872,George Anderson,52,Male,Small Business Owner,France,Nice,Checking,21/08/2018,2689,1,High,3,1,33.30%,126.88,42.29
CUST00873,Larry Ramirez,37,Male,Civil Engineer,United States,Phoenix,Checking,07/10/2017,3007,0,Low,6,1,16.70%,688.91,114.82
CUST00874,Karen Williams,44,Female,Lawyer,United States,New York,Savings,20/01/2021,1806,0,Low,6,0,0.00%,385.08,64.18
CUST00875,Sven Wright,21,Male,Teacher,United States,Boston,Checking,30/07/2016,3441,0,Medium,4,0,0.00%,540.54,135.14
CUST00876,Hiroshi Wright,50,Male,Real Estate Agent,Canada,Montreal,Premium,24/03/2014,4300,0,Low,5,0,0.00%,510.25,102.05
CUST00877,Santiago Roberts,31,Male,Marketing Specialist,Japan,Nagoya,Savings,21/03/2018,2842,0,Medium,5,0,0.00%,520.35,104.07
CUST00878,Brian Rossi,50,Male,University Professor,Canada,Ottawa,Checking,16/12/2017,2937,0,Low,6,0,0.00%,591.24,98.54
CUST00879,Gary Mensah,42,Male,Police Officer,Mexico,Monterrey,Checking,05/09/2023,848,1,High,5,2,40.00%,708.24,141.65
CUST00880,Michelle Nelson,57,Female,Retail Manager,Canada,Calgary,Checking,28/07/2015,3809,0,High,6,0,0.00%,436.54,72.76
CUST00881,Timothy Rivera,47,Male,Pharmacist,United Kingdom,Birmingham,Savings,09/04/2021,1727,0,Low,4,0,0.00%,594.88,148.72
CUST00882,Kimberly Davis,43,Female,Pharmacist,United Kingdom,Birmingham,Premium,24/01/2014,4359,0,Medium,8,0,0.00%,656.92,82.12
CUST00883,Patricia Mensah,45,Female,Financial Analyst,United Kingdom,Manchester,Checking,21/03/2022,1381,0,High,11,0,0.00%,"1,933.21",175.75
CUST00884,Thomas Lopez,47,Male,Retired,United States,Miami,Savings,30/01/2018,2892,0,Low,6,1,16.70%,"3,001.28",500.21
CUST00885,Camila Robinson,26,Female,Electrician,United States,Houston,Checking,30/06/2017,3106,0,Low,3,0,0.00%,"2,366.03",788.68
CUST00886,Chioma Nelson,24,Female,Chef,Canada,Ottawa,Premium,11/06/2022,1299,0,Medium,4,0,0.00%,362.37,90.59
CUST00887,Larry Sanchez,34,Male,University Professor,Netherlands,Amsterdam,Checking,15/06/2020,2025,0,Low,9,0,0.00%,"1,067.06",118.56
CUST00888,Sarah Singh,25,Female,Police Officer,United States,Chicago,Savings,24/07/2016,3447,0,Low,5,0,0.00%,529.91,105.98
CUST00889,Carol Rodriguez,40,Female,Data Analyst,Germany,Berlin,Checking,08/11/2021,1514,0,Low,5,0,0.00%,838.05,167.61
CUST00890,Noor Brown,47,Female,Freelance Writer,India,Bengaluru,Premium,18/01/2014,4365,0,Medium,6,0,0.00%,"1,084.06",180.68
CUST00891,Michelle Khan,52,Female,Retired,United Arab Emirates,Sharjah,Premium,15/06/2013,4582,0,Low,4,0,0.00%,825.87,206.47
CUST00892,Anthony Wilson,43,Male,Sales Manager,United States,Chicago,Checking,17/08/2023,867,0,Low,5,0,0.00%,753.77,150.75
CUST00893,Kimberly Haddad,18,Female,Architect,Italy,Milan,Premium,26/03/2017,3202,0,Medium,14,0,0.00%,"1,491.42",106.53
CUST00894,Melissa Hernandez,20,Female,Student,United Kingdom,Edinburgh,Savings,01/06/2022,1309,0,Low,4,0,0.00%,540.21,135.05
CUST00895,Aoife Mitchell,34,Female,Graphic Designer,Canada,Calgary,Checking,30/05/2018,2772,0,Medium,6,0,0.00%,439.32,73.22
CUST00896,Paul Jones,34,Male,Electrician,United States,New York,Savings,17/07/2013,4550,0,Low,3,0,0.00%,304.14,101.38
CUST00897,Luca Sanchez,40,Male,Freelance Writer,United Kingdom,Manchester,Savings,07/03/2023,1030,0,Low,6,0,0.00%,628.87,104.81
CUST00898,Cynthia Rossi,18,Female,Student,United States,Seattle,Checking,14/03/2014,4310,0,Low,4,0,0.00%,434.16,108.54
CUST00899,Edward Garcia,37,Male,Architect,Brazil,Salvador,Savings,05/11/2015,3709,0,Medium,4,0,0.00%,422.52,105.63
CUST00900,Layla Park,50,Female,HR Manager,United Arab Emirates,Sharjah,Savings,05/02/2014,4347,0,Low,6,0,0.00%,254.83,42.47
CUST00901,Richard Ali,38,Male,Chef,Canada,Toronto,Checking,28/01/2014,4355,0,Medium,6,0,0.00%,654.91,109.15
CUST00902,Rebecca Garcia,52,Female,Data Analyst,Mexico,Guadalajara,Checking,17/02/2018,2874,0,Low,7,1,14.30%,"3,972.27",567.47
CUST00903,Margaret Nguyen,27,Female,Chef,Nigeria,Abuja,Checking,01/01/2014,4382,0,Low,9,1,11.10%,573.75,63.75
CUST00904,Amy Perez,39,Female,Electrician,India,Bengaluru,Savings,16/01/2017,3271,0,Low,5,0,0.00%,868.21,173.64
CUST00905,Karen Muller,46,Female,Customer Support Rep,United States,Boston,Checking,27/11/2022,1130,0,Low,6,0,0.00%,863.4,143.9
CUST00906,Klaus Botha,68,Male,Sales Manager,United Kingdom,Edinburgh,Business,14/04/2019,2453,0,Medium,6,0,0.00%,"1,536.09",256.02
CUST00907,Gary Sanchez,40,Male,Plumber,Canada,Calgary,Checking,28/11/2022,1129,0,Low,5,0,0.00%,"1,449.72",289.94
CUST00908,Aoife Lee,46,Female,Student,Japan,Tokyo,Savings,24/11/2022,1133,0,Low,8,1,12.50%,733.59,91.7
CUST00909,Ronald Hernandez,22,Male,HR Manager,France,Nice,Checking,08/10/2015,3737,0,Medium,5,0,0.00%,797.86,159.57
CUST00910,Nancy Carter,49,Female,Data Analyst,United Arab Emirates,Abu Dhabi,Savings,06/06/2023,939,0,Low,3,0,0.00%,247.87,82.62
CUST00911,Olga Martin,55,Female,Graphic Designer,Canada,Vancouver,Checking,30/11/2021,1492,0,Low,6,0,0.00%,566.15,94.36
CUST00912,Kevin Flores,34,Male,Retired,Germany,Hamburg,Savings,06/09/2020,1942,0,Medium,10,0,0.00%,"1,772.50",177.25
CUST00913,Thomas Sanchez,33,Male,Software Engineer,United Arab Emirates,Sharjah,Premium,03/05/2015,3895,0,Low,7,0,0.00%,"1,641.27",234.47
CUST00914,Kofi Silva,24,Male,Data Analyst,Australia,Sydney,Checking,06/02/2017,3250,0,Medium,5,0,0.00%,815.78,163.16
CUST00915,Brandon Schmidt,45,Male,Chef,United States,Miami,Savings,19/12/2018,2569,0,Low,7,0,0.00%,"1,474.52",210.65
CUST00916,Ashley Okafor,66,Female,Financial Analyst,United States,Houston,Savings,16/05/2023,960,0,High,5,0,0.00%,811.2,162.24
CUST00917,Timothy Jones,63,Male,Sales Manager,United States,New York,Checking,09/06/2016,3492,0,Low,6,0,0.00%,"1,170.86",195.14
CUST00918,Amanda Lopez,47,Female,Teacher,India,Mumbai,Business,31/03/2019,2467,0,Low,5,0,0.00%,414.14,82.83
CUST00919,Joshua Mensah,38,Male,Graphic Designer,France,Nice,Checking,08/07/2015,3829,0,Medium,5,0,0.00%,303.02,60.6
CUST00920,Barbara Hill,32,Female,Consultant,United Arab Emirates,Abu Dhabi,Savings,08/11/2013,4436,0,Low,4,0,0.00%,267.68,66.92
CUST00921,Ryan Okafor,34,Male,Accountant,Canada,Montreal,Checking,22/08/2018,2688,0,Low,8,0,0.00%,"1,227.43",153.43
CUST00922,Kimberly Nelson,37,Female,HR Manager,India,Chennai,Checking,14/01/2018,2908,0,Low,7,0,0.00%,"1,124.05",160.58
CUST00923,John Wilson,36,Male,Project Manager,Singapore,Singapore,Checking,30/06/2018,2741,0,Low,7,0,0.00%,875.68,125.1
CUST00924,Yuki Torres,36,Female,Electrician,United States,Seattle,Premium,03/01/2021,1823,0,Low,10,0,0.00%,"1,839.66",183.97
CUST00925,Melissa Taylor,41,Female,Architect,Brazil,Salvador,Business,03/02/2018,2888,0,Low,9,1,11.10%,955.66,106.18
CUST00926,Ivan White,20,Male,Plumber,Italy,Milan,Business,22/12/2015,3662,0,Medium,11,1,9.10%,"2,003.17",182.11
CUST00927,Joseph Brown,58,Male,Chef,Australia,Sydney,Premium,26/08/2015,3780,0,Low,9,0,0.00%,"5,198.15",577.57
CUST00928,Laura Chen,59,Female,Teacher,Japan,Yokohama,Checking,31/12/2019,2192,0,Medium,9,1,11.10%,"2,276.65",252.96
CUST00929,Mary Sanchez,37,Female,Student,Singapore,Singapore,Savings,24/01/2021,1802,0,Medium,3,0,0.00%,370.67,123.56
CUST00930,Stephen Okafor,44,Male,Consultant,Australia,Sydney,Checking,23/08/2022,1226,0,Medium,4,0,0.00%,585.83,146.46
CUST00931,Diego Haddad,49,Male,Architect,Germany,Berlin,Savings,03/08/2014,4168,0,Low,8,0,0.00%,"3,566.20",445.78
CUST00932,George Dubois,34,Male,Police Officer,France,Nice,Checking,24/12/2014,4025,1,High,5,1,20.00%,"2,556.54",511.31
CUST00933,Christopher Ivanov,39,Male,Plumber,Brazil,Brasilia,Checking,25/09/2018,2654,0,Low,9,0,0.00%,"1,123.93",124.88
CUST00934,Luca Davis,46,Male,Customer Support Rep,United Arab Emirates,Sharjah,Business,24/07/2020,1986,0,Low,3,0,0.00%,410.91,136.97
CUST00935,Freya Park,31,Female,Software Engineer,Poland,Warsaw,Checking,11/06/2017,3125,0,Low,6,0,0.00%,693.85,115.64
CUST00936,Yuki Rivera,52,Female,Accountant,India,Delhi,Savings,10/10/2020,1908,0,Low,1,0,0.00%,74.26,74.26
CUST00937,Jason Park,24,Male,Customer Support Rep,United Kingdom,Manchester,Savings,08/07/2017,3098,0,Low,9,0,0.00%,963.71,107.08
CUST00938,Joseph Flores,48,Male,Student,United States,Seattle,Checking,17/12/2015,3667,1,High,5,0,0.00%,383.48,76.7
CUST00939,Eric Walker,60,Male,Physician,Spain,Barcelona,Checking,14/08/2014,4157,0,Low,1,0,0.00%,255.55,255.55
CUST00940,Kevin Thompson,34,Male,Nurse,United States,Seattle,Checking,12/02/2015,3975,1,High,3,0,0.00%,647.31,215.77
CUST00941,William Khan,54,Male,HR Manager,United States,New York,Checking,17/12/2014,4032,0,Low,4,0,0.00%,"1,214.87",303.72
CUST00942,Margaret Baker,62,Female,Police Officer,Singapore,Singapore,Business,15/09/2015,3760,0,Low,4,0,0.00%,"1,143.23",285.81
CUST00943,Brian Jackson,47,Male,Freelance Writer,Netherlands,Amsterdam,Checking,13/09/2014,4127,0,Low,7,0,0.00%,"2,491.13",355.88
CUST00944,Sarah Clark,36,Female,Retired,United States,New York,Savings,08/10/2018,2641,0,Low,10,0,0.00%,"2,482.51",248.25
CUST00945,Jessica Smith,41,Female,Small Business Owner,United States,New York,Premium,19/03/2016,3574,0,Low,5,0,0.00%,"2,090.60",418.12
CUST00946,Amanda Muller,35,Female,Plumber,United States,New York,Savings,06/10/2022,1182,0,Low,8,1,12.50%,"1,510.64",188.83
CUST00947,Michelle Williams,41,Female,Project Manager,United Kingdom,Birmingham,Savings,03/10/2016,3376,0,Low,11,0,0.00%,"1,741.65",158.33
CUST00948,Anthony Torres,46,Male,Financial Analyst,Spain,Valencia,Checking,04/05/2020,2067,0,Low,4,0,0.00%,656.09,164.02
CUST00949,Kimberly Martin,39,Female,Graphic Designer,Singapore,Singapore,Premium,21/08/2022,1228,1,High,2,0,0.00%,540.84,270.42
CUST00950,Aiko Wilson,33,Female,Civil Engineer,United Kingdom,Leeds,Checking,29/12/2019,2194,0,Medium,3,0,0.00%,250.82,83.61
CUST00951,Mohammed Torres,18,Male,Project Manager,Italy,Milan,Checking,31/12/2021,1461,0,Low,12,0,0.00%,"2,495.85",207.99
CUST00952,Amanda Botha,33,Female,Chef,Brazil,Sao Paulo,Checking,18/06/2022,1292,1,High,6,1,16.70%,392.89,65.48
CUST00953,Linda Wilson,18,Female,Lawyer,Canada,Toronto,Checking,15/12/2022,1112,0,Low,11,1,9.10%,"2,458.83",223.53
CUST00954,Benjamin Ali,36,Male,Architect,United States,Seattle,Savings,01/06/2020,2039,0,Medium,4,0,0.00%,778.63,194.66
CUST00955,Pierre Park,33,Male,Accountant,United States,Boston,Checking,21/07/2017,3085,0,Low,5,0,0.00%,648.05,129.61
CUST00956,Grace Muller,46,Female,Nurse,Australia,Perth,Savings,09/06/2020,2031,0,Low,4,0,0.00%,794.87,198.72
CUST00957,Amy Schmidt,39,Female,Marketing Specialist,Japan,Osaka,Checking,23/04/2022,1348,0,Low,2,1,50.00%,617.45,308.73
CUST00958,Deborah Patel,35,Female,Graphic Designer,United Kingdom,Birmingham,Premium,28/01/2015,3990,0,Medium,5,1,20.00%,"1,051.09",210.22
CUST00959,Eric Brown,27,Male,Accountant,Australia,Perth,Checking,27/08/2022,1222,0,Low,3,0,0.00%,"1,091.99",364
CUST00960,Daniel Torres,31,Male,Freelance Writer,Singapore,Singapore,Savings,21/02/2017,3235,0,Medium,8,0,0.00%,"4,871.27",608.91
CUST00961,Rebecca Wilson,26,Female,Consultant,Brazil,Sao Paulo,Checking,13/01/2015,4005,0,Low,7,0,0.00%,"1,512.78",216.11
CUST00962,Brandon Chen,36,Male,Marketing Specialist,United Kingdom,Leeds,Checking,09/03/2021,1758,0,High,5,0,0.00%,419.23,83.85
CUST00963,Stephanie Rodriguez,52,Female,Consultant,Italy,Milan,Checking,17/10/2014,4093,0,Low,3,0,0.00%,"1,018.20",339.4
CUST00964,Ryan Haddad,64,Male,Operations Manager,India,Bengaluru,Checking,24/10/2017,2990,0,Low,8,1,12.50%,"2,669.13",333.64
CUST00965,Hiroshi Martinez,50,Male,Retired,South Africa,Durban,Checking,25/06/2017,3111,0,Medium,6,0,0.00%,"1,846.46",307.74
CUST00966,Benjamin Muller,18,Male,Consultant,Japan,Tokyo,Premium,13/09/2014,4127,0,Low,4,0,0.00%,207.28,51.82
CUST00967,Edward Rodriguez,28,Male,Architect,Brazil,Sao Paulo,Checking,26/03/2016,3567,0,Medium,9,0,0.00%,"1,536.34",170.7
CUST00968,Stephanie Adams,32,Female,Retail Manager,United States,New York,Checking,27/11/2022,1130,0,High,6,0,0.00%,929.4,154.9
CUST00969,Brandon Smith,52,Male,Freelance Writer,United Kingdom,Manchester,Savings,05/07/2016,3466,0,Low,5,0,0.00%,863.23,172.65
CUST00970,Stephanie Ali,46,Female,Civil Engineer,India,Delhi,Savings,11/04/2016,3551,0,Low,9,0,0.00%,"1,748.92",194.32
CUST00971,Sven Hill,19,Male,Police Officer,Mexico,Guadalajara,Checking,14/11/2015,3700,0,Low,4,0,0.00%,660.19,165.05
CUST00972,William Johnson,34,Male,Architect,United Kingdom,Leeds,Savings,22/05/2019,2415,0,Medium,5,0,0.00%,"2,120.08",424.02
CUST00973,Linda Mitchell,44,Female,Plumber,South Africa,Durban,Checking,24/01/2013,4724,0,Medium,6,0,0.00%,769.42,128.24
CUST00974,Melissa Anderson,28,Female,University Professor,Canada,Montreal,Savings,19/03/2014,4305,1,High,7,2,28.60%,524.44,74.92
CUST00975,Brandon Patel,38,Male,Pharmacist,Germany,Frankfurt,Checking,09/12/2015,3675,0,Low,3,0,0.00%,99.83,33.28
CUST00976,Larry Ramirez,47,Male,Real Estate Agent,United Kingdom,Manchester,Checking,05/08/2018,2705,0,Low,5,0,0.00%,301.49,60.3
CUST00977,Deborah Wang,59,Female,Sales Manager,United States,Phoenix,Checking,18/02/2014,4334,0,Low,4,0,0.00%,934.23,233.56
CUST00978,David Williams,18,Male,Sales Manager,South Korea,Busan,Checking,17/07/2016,3454,0,Medium,5,0,0.00%,723.71,144.74
CUST00979,Barbara Moore,62,Female,Pharmacist,Germany,Hamburg,Checking,10/04/2014,4283,0,Low,4,0,0.00%,289.89,72.47
CUST00980,Chioma Kumar,66,Female,Architect,India,Delhi,Checking,28/10/2018,2621,0,Medium,1,0,0.00%,204.58,204.58
CUST00981,Cynthia Roberts,27,Female,Physician,Japan,Osaka,Checking,01/11/2021,1521,0,Low,1,0,0.00%,31.06,31.06
CUST00982,Eric Walker,37,Male,Student,Japan,Yokohama,Business,25/04/2019,2442,0,Medium,3,0,0.00%,813.54,271.18
CUST00983,Jennifer Jones,56,Female,Project Manager,Ireland,Cork,Checking,06/01/2016,3647,0,Low,5,1,20.00%,524.48,104.9
CUST00984,Grace Hernandez,56,Female,Sales Manager,United Kingdom,Leeds,Checking,14/04/2014,4279,0,Low,1,0,0.00%,61.01,61.01
CUST00985,Amy Suzuki,56,Female,Accountant,United States,Los Angeles,Savings,03/03/2021,1764,0,Low,9,0,0.00%,"3,213.32",357.04
CUST00986,Sofia Martinez,63,Female,Real Estate Agent,India,Hyderabad,Savings,20/12/2014,4029,0,Low,5,0,0.00%,"1,383.42",276.68
CUST00987,Amanda Park,31,Female,Freelance Writer,Australia,Sydney,Savings,30/08/2018,2680,0,Medium,4,0,0.00%,501.73,125.43
CUST00988,Olga Nelson,44,Female,Electrician,United States,Seattle,Checking,23/02/2013,4694,0,Low,1,0,0.00%,60.81,60.81
CUST00989,Daniel Jones,24,Male,Student,United States,Phoenix,Savings,08/10/2015,3737,0,Medium,6,0,0.00%,"2,191.21",365.2
CUST00990,Raj Schmidt,31,Male,Project Manager,South Korea,Seoul,Savings,30/06/2017,3106,0,Low,5,0,0.00%,791.18,158.24
CUST00991,Hana Brown,42,Female,Small Business Owner,Canada,Calgary,Savings,30/12/2022,1097,0,Low,3,0,0.00%,334.01,111.34
CUST00992,Sven Scott,30,Male,Financial Analyst,United Kingdom,Manchester,Checking,05/01/2017,3282,0,Low,5,0,0.00%,"1,680.02",336
CUST00993,Mary Anderson,40,Female,Architect,France,Lyon,Premium,18/09/2013,4487,0,High,4,0,0.00%,709.53,177.38
CUST00994,Jacob Mitchell,44,Male,Operations Manager,France,Lyon,Premium,27/12/2020,1830,0,Low,8,0,0.00%,"1,286.21",160.78
CUST00995,Matthew Kim,30,Male,University Professor,Japan,Tokyo,Savings,28/01/2020,2164,0,Low,2,0,0.00%,339.07,169.54
CUST00996,Chioma Martin,19,Female,Customer Support Rep,United States,Boston,Savings,24/06/2015,3843,0,Low,5,0,0.00%,824.17,164.83
CUST00997,Ashley Khan,63,Female,Retired,Japan,Osaka,Premium,22/07/2021,1623,0,Medium,6,0,0.00%,"1,438.15",239.69
CUST00998,Linda King,50,Female,Freelance Writer,Germany,Berlin,Savings,01/05/2023,975,0,Low,4,0,0.00%,493.14,123.29
CUST00999,Kevin Schmidt,35,Male,Retired,India,Hyderabad,Premium,19/04/2021,1717,0,Low,5,0,0.00%,597.55,119.51
CUST01000,Priya King,18,Female,Sales Manager,United States,Miami,Business,15/10/2023,808,0,Low,4,0,0.00%,722.9,180.73
CUST01001,Stephanie Green,74,Female,HR Manager,France,Paris,Checking,30/10/2022,1158,0,Low,8,0,0.00%,"2,549.82",318.73
CUST01002,Sharon Wright,32,Female,Consultant,United States,Phoenix,Savings,04/12/2020,1853,0,Low,6,0,0.00%,767.24,127.87
CUST01003,Brandon Patel,49,Male,Chef,United Arab Emirates,Sharjah,Checking,09/07/2015,3828,0,Low,8,0,0.00%,"2,479.10",309.89
CUST01004,Thandiwe Harris,24,Female,HR Manager,Japan,Yokohama,Checking,27/04/2016,3535,0,Low,6,0,0.00%,"1,585.78",264.3
CUST01005,Justin Johnson,51,Male,Real Estate Agent,United Arab Emirates,Dubai,Savings,05/08/2014,4166,0,Medium,4,0,0.00%,458.41,114.6
CUST01006,Jonathan Wilson,44,Male,Real Estate Agent,Canada,Calgary,Savings,24/12/2019,2199,0,Low,4,0,0.00%,475.81,118.95
CUST01007,Anthony Jones,48,Male,Software Engineer,France,Paris,Checking,14/04/2023,992,0,Medium,4,0,0.00%,603.65,150.91
CUST01008,Betty Thomas,29,Female,Student,United States,Los Angeles,Checking,14/12/2022,1113,0,Low,6,0,0.00%,"2,464.24",410.71
CUST01009,Hiroshi Haddad,50,Male,Operations Manager,Canada,Vancouver,Savings,14/11/2013,4430,0,Low,4,0,0.00%,303.38,75.85
CUST01010,Joshua Muller,54,Male,Real Estate Agent,Brazil,Sao Paulo,Savings,03/10/2016,3376,0,Low,11,0,0.00%,"1,215.40",110.49
CUST01011,Thandiwe Kumar,43,Female,Student,South Korea,Busan,Checking,12/01/2021,1814,0,Low,5,0,0.00%,"1,294.92",258.98
CUST01012,Klaus Davis,28,Male,Lawyer,Canada,Calgary,Savings,10/03/2020,2122,0,Low,3,0,0.00%,489.06,163.02
CUST01013,Arjun King,18,Male,Graphic Designer,Canada,Calgary,Checking,21/02/2023,1044,0,Medium,6,0,0.00%,859.97,143.33
CUST01014,Amara Patel,32,Female,Graphic Designer,Australia,Perth,Checking,14/09/2022,1204,0,Low,6,0,0.00%,"1,267.39",211.23
CUST01015,Betty Wilson,66,Female,Police Officer,United States,Boston,Premium,24/11/2015,3690,0,Medium,5,0,0.00%,"1,475.59",295.12
CUST01016,David Allen,30,Male,Freelance Writer,India,Chennai,Business,17/09/2023,836,0,Low,5,0,0.00%,423.26,84.65
CUST01017,Raj Smith,72,Male,Police Officer,France,Paris,Checking,19/06/2016,3482,0,Low,6,0,0.00%,785.85,130.98
CUST01018,George Patel,33,Male,Project Manager,United States,New York,Checking,20/02/2018,2871,0,Low,5,0,0.00%,"1,690.49",338.1
CUST01019,Priya Singh,30,Female,Lawyer,United States,Los Angeles,Savings,11/11/2017,2972,0,Low,8,0,0.00%,"2,190.94",273.87
CUST01020,Ahmed Dubois,49,Male,Nurse,Italy,Naples,Savings,07/03/2020,2125,0,Low,4,0,0.00%,138.04,34.51
CUST01021,Raj Lopez,43,Male,Physician,United States,Seattle,Savings,07/01/2023,1089,0,Medium,4,0,0.00%,312.92,78.23
CUST01022,Donna Sanchez,59,Female,Graphic Designer,Canada,Ottawa,Checking,24/06/2023,921,0,Low,3,1,33.30%,579.35,193.12
CUST01023,Michelle Roberts,38,Female,Plumber,India,Mumbai,Checking,05/11/2016,3343,0,Medium,6,0,0.00%,"1,093.88",182.31
CUST01024,Santiago Khan,26,Male,Retired,Brazil,Rio de Janeiro,Savings,08/05/2022,1333,1,High,4,2,50.00%,357.76,89.44
CUST01025,Brandon Walker,70,Male,Retail Manager,Singapore,Singapore,Premium,19/03/2023,1018,0,Low,9,0,0.00%,"1,168.88",129.88
CUST01026,Fatima Park,35,Female,Customer Support Rep,Ireland,Cork,Checking,29/01/2013,4719,0,Medium,10,0,0.00%,"3,248.44",324.84
CUST01027,John Baker,46,Male,Operations Manager,France,Paris,Business,17/05/2019,2420,0,Low,7,0,0.00%,"2,873.49",410.5
CUST01028,Sofia Suzuki,18,Female,Chef,Germany,Munich,Premium,11/08/2015,3795,0,High,7,0,0.00%,"1,645.36",235.05
CUST01029,Jennifer Jackson,32,Female,Retail Manager,Australia,Sydney,Savings,20/08/2018,2690,0,Low,6,1,16.70%,"1,721.13",286.86
CUST01030,Ashley Taylor,35,Female,Software Engineer,United States,Chicago,Savings,28/10/2016,3351,0,Medium,2,0,0.00%,"1,142.00",571
CUST01031,Sven Gonzalez,24,Male,Chef,Australia,Melbourne,Checking,21/07/2014,4181,0,Medium,3,0,0.00%,316.51,105.5
CUST01032,Susan Anderson,34,Female,Retail Manager,Singapore,Singapore,Savings,19/03/2023,1018,0,Low,13,0,0.00%,"3,832.08",294.78
CUST01033,Ivan Kim,44,Male,Consultant,Singapore,Singapore,Savings,31/03/2016,3562,0,Medium,5,0,0.00%,790.44,158.09
CUST01034,Kwame Ramirez,58,Male,Freelance Writer,India,Mumbai,Checking,08/04/2017,3189,0,High,2,0,0.00%,431.58,215.79
CUST01035,Kenneth Jackson,70,Male,Freelance Writer,United Kingdom,Edinburgh,Savings,13/01/2022,1448,0,Low,6,0,0.00%,503.04,83.84
CUST01036,Cynthia Young,52,Female,Police Officer,United States,New York,Checking,04/06/2022,1306,0,Low,6,1,16.70%,"1,026.51",171.09
CUST01037,Amara Carter,42,Female,Freelance Writer,United Kingdom,Manchester,Savings,29/09/2023,824,0,Low,4,0,0.00%,865.37,216.34
CUST01038,James Thompson,61,Male,Police Officer,Australia,Sydney,Checking,30/12/2015,3654,0,Low,8,0,0.00%,"3,047.89",380.99
CUST01039,Laura Schmidt,34,Female,Student,United States,Chicago,Checking,10/08/2021,1604,0,Low,10,2,20.00%,"3,346.75",334.68
CUST01040,Jacob Chen,24,Male,Marketing Specialist,Germany,Munich,Checking,27/01/2017,3260,0,Medium,10,0,0.00%,"1,252.30",125.23
CUST01041,Aoife Silva,41,Female,Architect,United States,Los Angeles,Checking,20/11/2016,3328,0,Low,4,1,25.00%,"2,970.66",742.67
CUST01042,Jeffrey Smith,25,Male,Data Analyst,France,Lyon,Premium,07/10/2021,1546,0,Low,4,0,0.00%,"1,218.44",304.61
CUST01043,Susan Campbell,43,Female,University Professor,India,Hyderabad,Checking,25/03/2018,2838,0,Medium,7,0,0.00%,"1,376.77",196.68
CUST01044,Sofia Clark,23,Female,Financial Analyst,South Africa,Johannesburg,Checking,30/09/2021,1553,0,Low,4,0,0.00%,461.6,115.4
CUST01045,Kofi Schmidt,39,Male,Retail Manager,United States,Chicago,Savings,16/02/2022,1414,0,Low,5,0,0.00%,"2,286.50",457.3
CUST01046,Wei Campbell,39,Male,Small Business Owner,Canada,Vancouver,Business,17/01/2019,2540,0,Low,4,0,0.00%,839.61,209.9
CUST01047,Zanele Ivanov,53,Female,Teacher,United States,Los Angeles,Checking,14/08/2015,3792,0,Low,6,0,0.00%,"6,079.48","1,013.25"
