transaction_id,customer_id,customer_name,age,gender,occupation,home_country,home_city,account_type,account_age_days,transaction_date,transaction_time,transaction_hour,merchant_id,merchant_name,merchant_category,transaction_amount,currency,payment_method,device_type,is_new_device,login_attempts_failed,transaction_country,transaction_city,country_mismatch,transactions_last_24h,previous_fraud_flag,card_present,risk_score,is_fraud
TXN0003217,CUST00216,Mark Tanaka,22,Male,Nurse,United Kingdom,Birmingham,Business,2520,29/05/2024,10:09:19,10,MER0051,DigitalVault Trading,Crypto & Digital Assets,489.43,GBP,Credit Card,Tablet,0,3,United Kingdom,Leeds,0,1,0,0,9.44,0
TXN0003218,CUST01675,Joshua Lee,35,Male,Accountant,Germany,Frankfurt,Checking,3121,29/05/2024,10:51:12,10,MER0045,FixMyDevice,Electronics Repair,42.62,EUR,Credit Card,Mobile - iOS,1,0,Germany,Frankfurt,0,1,0,0,3.37,0
TXN0003219,CUST01668,Susan Santos,68,Female,Operations Manager,France,Lyon,Savings,857,29/05/2024,11:02:05,11,MER0020,Cafe Lumiere,Restaurants,40.28,EUR,Credit Card,Mobile - iOS,0,2,France,Nice,0,2,0,0,1.3,0
TXN0003220,CUST02037,Brian Moore,45,Male,Lawyer,Germany,Frankfurt,Savings,4438,29/05/2024,11:21:48,11,MER0026,StyleHouse Boutique,Fashion & Apparel,284.71,EUR,Debit Card,Desktop - macOS,0,0,Germany,Frankfurt,0,3,0,0,1.96,0
TXN0003221,CUST01187,Jeffrey Allen,36,Male,University Professor,Australia,Sydney,Checking,2768,29/05/2024,11:27:06,11,MER0037,Wellness Drug Store,Healthcare & Pharmacy,288.66,AUD,Debit Card,Desktop - Windows,0,0,Australia,,0,1,0,0,1.96,0
TXN0003222,CUST02663,Daniel Dubois,45,Male,Marketing Specialist,United States,Boston,Business,4466,29/05/2024,12:18:23,12,MER0024,OneClick Retail,Online Retail,88.56,USD,Debit Card,Desktop - macOS,0,0,United States,Los Angeles,0,0,0,0,0.65,0
TXN0003223,CUST02011,Patricia Perez,45,Female,Operations Manager,United States,New York,Checking,1650,29/05/2024,12:52:40,12,MER0002,GreenBasket Grocers,Grocery,69.07,USD,Credit Card,Mobile - Android,0,5,United States,Miami,0,2,0,1,3.77,0
TXN0003224,CUST01592,George Kumar,18,Male,Retail Manager,India,Mumbai,Business,2848,29/05/2024,12:58:30,12,MER0027,TrendLine Apparel,Fashion & Apparel,514.72,INR,Debit Card,Mobile - Android,0,0,India,Bengaluru,0,0,0,0,11.86,0
TXN0003225,CUST01822,Stephen Botha,43,Male,Civil Engineer,Brazil,Salvador,Business,2727,29/05/2024,14:08:28,14,MER0007,CircuitCity Direct,Electronics,"1,381.93",BRL,Credit Card,Mobile - iOS,0,0,Brazil,Rio de Janeiro,0,2,0,0,6.41,0
TXN0003226,CUST02645,Diego Taylor,35,Male,Graphic Designer,India,Hyderabad,Checking,1737,29/05/2024,14:45:55,14,MER0009,SkyLine Airways,Travel & Airlines,819.83,INR,Credit Card,POS Terminal,0,0,India,Chennai,0,1,0,1,0.1,0
TXN0003227,CUST01183,Sofia Lopez,18,Female,Lawyer,India,Delhi,Checking,1726,29/05/2024,15:00:40,15,MER0009,SkyLine Airways,Travel & Airlines,"1,187.67",INR,Credit Card,Mobile - iOS,0,1,India,Bengaluru,0,0,0,0,0.95,0
TXN0003228,CUST00329,Carol Dubois,20,Female,Physician,United States,Phoenix,Checking,1938,29/05/2024,16:46:41,16,MER0020,Cafe Lumiere,Restaurants,50.06,USD,Debit Card,Mobile - Android,0,0,United States,Phoenix,0,1,0,1,0.2,0
TXN0003229,CUST02935,Jessica Jackson,18,Female,Financial Analyst,United States,Houston,Checking,2496,29/05/2024,17:38:12,17,MER0027,TrendLine Apparel,Fashion & Apparel,43.41,USD,Bank Transfer,Mobile - iOS,0,0,United States,New York,0,0,0,0,0.3,0
TXN0003230,CUST01437,Ahmed Miller,36,Male,Customer Support Rep,Canada,Ottawa,Savings,3385,29/05/2024,17:43:18,17,MER0048,Prestige Luxury House,Jewelry & Luxury Goods,"1,087.80",CAD,Credit Card,Mobile - iOS,0,0,Canada,Montreal,0,3,0,0,1.08,0
TXN0003231,CUST01330,Donna Perez,44,Female,Software Engineer,United States,New York,Savings,4583,29/05/2024,18:02:45,18,MER0001,FreshMart,Grocery,134.78,USD,Prepaid Card,,0,0,United States,Miami,0,1,0,0,0.42,0
TXN0003232,CUST02138,Susan Martinez,52,Female,Marketing Specialist,Germany,Munich,Checking,2093,29/05/2024,18:23:34,18,MER0004,SuperSave Foods,Grocery,17.75,EUR,Credit Card,Desktop - macOS,0,0,Germany,Berlin,0,3,0,1,0.13,0
TXN0003233,CUST01587,Klaus Anderson,48,Male,University Professor,United States,Phoenix,Premium,3631,29/05/2024,18:57:28,18,MER0007,CircuitCity Direct,Electronics,153.85,USD,Debit Card,Mobile - Android,0,0,United States,Seattle,0,1,0,0,0.8,0
TXN0003234,CUST01542,Mei Rivera,28,Female,Architect,United States,Houston,Checking,3577,29/05/2024,21:41:43,21,MER0009,SkyLine Airways,Travel & Airlines,613.42,USD,Mobile Wallet,Mobile - iOS,0,0,United States,Miami,0,2,0,1,0.71,0
TXN0003235,CUST00049,Elizabeth Park,44,Female,Civil Engineer,United States,Phoenix,Checking,1302,29/05/2024,22:37:21,22,MER0024,OneClick Retail,Online Retail,106.19,USD,Debit Card,Desktop - Windows,0,0,United States,Houston,0,0,0,0,0.99,0
TXN0003236,CUST01637,George White,,Male,Real Estate Agent,Germany,Hamburg,Checking,1375,30/05/2024,05:37:21,5,MER0030,PlayZone Entertainment,Entertainment,88.01,EUR,Credit Card,,1,0,Germany,Frankfurt,0,1,0,1,3.16,0
TXN0003237,CUST00181,Amara Lewis,36,Female,Pharmacist,United Arab Emirates,Dubai,Checking,3362,30/05/2024,07:30:37,7,MER0041,AquaFlow Water Services,Utilities,31.89,AED,Bank Transfer,Mobile - iOS,0,0,United Arab Emirates,Sharjah,0,2,0,0,0.37,0
TXN0003238,CUST00138,Sharon Rossi,40,Female,Accountant,United States,Boston,Savings,2185,30/05/2024,08:53:39,8,MER0025,Urban Threads,Fashion & Apparel,99,USD,Debit Card,POS Terminal,0,1,United States,Houston,0,0,0,1,0.38,0
TXN0003239,CUST01829,Melissa Haddad,61,Female,Consultant,France,Nice,Premium,3689,30/05/2024,09:37:30,9,MER0024,OneClick Retail,Online Retail,160.79,EUR,Debit Card,POS Terminal,0,0,France,Lyon,0,2,0,1,0.15,0
TXN0003240,CUST02280,Richard Adams,18,Male,Data Analyst,Japan,Nagoya,Premium,3257,30/05/2024,12:19:39,12,MER0036,CarePlus Pharmacy,Healthcare & Pharmacy,67.03,JPY,Prepaid Card,Desktop - Windows,0,0,Japan,Tokyo,0,0,0,0,0.5,0
TXN0003241,CUST01971,Pierre Johnson,44,Male,Graphic Designer,Germany,Berlin,Checking,1440,30/05/2024,12:59:19,12,MER0020,Cafe Lumiere,Restaurants,24.38,EUR,Debit Card,Mobile - iOS,0,1,Germany,Frankfurt,0,0,0,0,0.35,0
TXN0003242,CUST02362,Mateo Davis,43,Male,Architect,Canada,Calgary,Checking,1087,30/05/2024,13:37:36,13,MER0044,Fixit Supply Co.,Home Improvement,172.91,CAD,Credit Card,Desktop - Windows,0,0,Canada,Calgary,0,1,0,1,0.34,0
TXN0003243,CUST02484,Sven Tanaka,50,Male,Plumber,Brazil,Salvador,Checking,3406,30/05/2024,15:22:04,15,MER0032,GameSphere,Entertainment,47.38,BRL,Debit Card,POS Terminal,0,0,Brazil,Rio de Janeiro,0,1,0,1,0.66,0
TXN0003244,CUST02226,Edward Singh,18,Male,Real Estate Agent,United Kingdom,London,Savings,1644,30/05/2024,17:43:11,17,MER0027,TrendLine Apparel,Fashion & Apparel,457.89,GBP,Credit Card,Desktop - macOS,0,0,United Kingdom,Birmingham,0,0,0,0,31.62,1
TXN0003245,CUST02316,Kwame Rivera,42,Male,Civil Engineer,Mexico,Guadalajara,Checking,2484,30/05/2024,18:47:53,18,MER0021,,Online Retail,160.36,MXN,Credit Card,Mobile - Android,0,0,Mexico,Monterrey,0,2,0,1,0.37,0
TXN0003246,CUST01489,Brandon Garcia,44,Male,Nurse,Brazil,Rio de Janeiro,Savings,2899,30/05/2024,19:51:43,19,MER0002,GreenBasket Grocers,Grocery,71.57,BRL,Contactless/NFC,Mobile - iOS,0,1,Brazil,Salvador,0,1,0,1,0.51,0
TXN0003247,CUST01531,Wei Tanaka,46,Male,Marketing Specialist,Australia,Sydney,Checking,3163,30/05/2024,19:54:38,19,MER0033,PetroMax Station,Fuel & Gas Stations,17.16,AUD,Bank Transfer,Mobile - Android,0,0,Australia,Melbourne,0,0,0,0,0.85,0
TXN0003248,CUST00834,Ingrid Roberts,41,Female,Civil Engineer,Canada,Ottawa,Checking,3558,30/05/2024,21:09:35,21,MER0007,CircuitCity Direct,Electronics,333.21,EUR,Debit Card,Mobile - Android,0,0,Italy,Rome,1,1,0,0,9.08,0
TXN0003249,CUST01578,Kimberly Wilson,49,Female,Chef,United Kingdom,Edinburgh,Checking,1422,30/05/2024,23:39:36,23,MER0053,BetEdge Wagers,Gambling & Betting,157.15,GBP,Credit Card,Desktop - Windows,1,2,United Kingdom,London,0,1,0,0,13.16,0
TXN0003250,CUST02057,Mateo Scott,21,Male,Physician,United States,Boston,Checking,3582,31/05/2024,05:15:46,5,MER0035,National Gas & Go,Fuel & Gas Stations,27.57,USD,Credit Card,Mobile - iOS,0,1,United States,Boston,0,1,0,1,1.65,0
TXN0003251,CUST02923,Isabella Lopez,37,Female,Nurse,South Korea,Seoul,Checking,2327,31/05/2024,06:07:19,6,MER0018,The Grill House,Restaurants,118.28,KRW,Mobile Wallet,Mobile - iOS,0,0,South Korea,Seoul,0,2,0,0,1.86,0
TXN0003252,CUST02906,Zanele Kim,49,Female,Police Officer,South Korea,Busan,Checking,3704,31/05/2024,06:56:26,6,MER0018,The Grill House,Restaurants,74.35,KRW,Credit Card,Desktop - macOS,1,1,South Korea,Seoul,0,0,0,1,4.86,0
TXN0003253,CUST02724,Mary King,46,Female,Pharmacist,Japan,Yokohama,Business,4700,31/05/2024,07:17:34,7,MER0007,CircuitCity Direct,Electronics,271.15,JPY,Credit Card,Mobile - Android,0,1,Japan,Osaka,0,0,0,0,2.62,0
TXN0003254,CUST01728,Joseph Harris,47,Male,Architect,Ireland,Dublin,Premium,2955,31/05/2024,07:32:45,7,MER0035,National Gas & Go,Fuel & Gas Stations,101.06,EUR,Mobile Wallet,Mobile - Android,0,0,Ireland,Dublin,0,1,1,1,5.04,0
TXN0003255,CUST02996,Benjamin Wang,21,Male,Student,Brazil,Brasilia,Savings,4180,31/05/2024,08:03:51,8,MER0010,GlobalWings Travel,Travel & Airlines,592.87,BRL,Bank Transfer,Mobile - Android,0,0,Brazil,Rio de Janeiro,0,3,0,1,0.55,0
TXN0003256,CUST01447,Kevin Silva,36,Male,Nurse,Brazil,Rio de Janeiro,Checking,1791,31/05/2024,08:13:35,8,MER0035,National Gas & Go,Fuel & Gas Stations,171.99,BRL,Contactless/NFC,Mobile - iOS,0,0,Brazil,Brasilia,0,0,0,1,1.2,0
TXN0003257,CUST02320,Deborah Flores,50,Female,Civil Engineer,India,Chennai,Savings,1338,31/05/2024,08:21:04,8,MER0020,Cafe Lumiere,Restaurants,9.83,INR,Debit Card,Mobile - iOS,1,0,India,Mumbai,0,1,0,0,1.65,0
TXN0003258,CUST01617,Andrew Williams,36,Male,Data Analyst,Netherlands,The Hague,Premium,4315,31/05/2024,09:29:58,9,MER0023,MarketPlace Direct,Online Retail,66.7,EUR,Credit Card,Mobile - Android,0,0,Netherlands,Amsterdam,0,2,0,1,0.13,0
TXN0003259,CUST01564,Ingrid Thomas,21,Female,Lawyer,United States,New York,Checking,3284,31/05/2024,09:41:03,9,MER0007,CircuitCity Direct,Electronics,653.06,USD,Credit Card,Mobile - Android,0,0,United States,Houston,0,1,0,0,1.44,0
TXN0003260,CUST01780,James Schmidt,66,Male,Electrician,France,Marseille,Business,845,31/05/2024,09:50:59,9,MER0006,ByteHub Store,Electronics,296.53,EUR,Credit Card,POS Terminal,0,0,France,Nice,0,0,0,1,4.25,0
TXN0003261,CUST02005,Carol Perez,49,Female,Plumber,United States,Seattle,Savings,2874,31/05/2024,10:06:35,10,MER0017,Bella Cucina,Restaurants,26.57,USD,Debit Card,Mobile - Android,0,2,United States,Houston,0,1,1,1,13.11,1
TXN0003262,CUST01540,Hiroshi Smith,18,Male,Marketing Specialist,Australia,Brisbane,Checking,949,31/05/2024,10:19:46,10,MER0044,Fixit Supply Co.,Home Improvement,209.4,AUD,Bank Transfer,Mobile - iOS,0,0,Australia,Melbourne,0,1,0,1,0.34,0
TXN0003263,CUST00373,Kevin Carter,37,Male,Graphic Designer,India,Hyderabad,Checking,2699,31/05/2024,10:23:58,10,MER0026,StyleHouse Boutique,Fashion & Apparel,45.96,INR,Debit Card,Tablet,0,2,India,Hyderabad,0,3,0,0,1.69,0
TXN0003264,CUST01774,Mateo Jones,40,Male,Project Manager,Canada,Montreal,Checking,1737,31/05/2024,10:37:44,10,MER0014,StayEasy Inn,Hotels & Lodging,"1,628.52",CAD,Credit Card,Desktop - Windows,0,0,Canada,Montreal,0,0,0,0,13.51,0
TXN0003265,CUST02102,Ronald Nguyen,54,,Small Business Owner,France,Lyon,Savings,3085,31/05/2024,11:53:43,11,MER0055,GlobalPay Remit,Money Transfer Services,628.16,EUR,Mobile Wallet,Desktop - Windows,0,0,France,Nice,0,2,0,0,2.01,0
TXN0003266,CUST00049,Elizabeth Park,44,Female,Civil Engineer,United States,Phoenix,Checking,1302,31/05/2024,12:14:36,12,MER0029,CineStar Theaters,Entertainment,40.01,USD,Credit Card,Desktop - Windows,0,1,United States,Seattle,0,2,0,1,0.1,0
TXN0003267,CUST02419,Donna Young,33,Female,Accountant,United Kingdom,Leeds,Savings,1199,31/05/2024,13:53:43,13,MER0026,,Fashion & Apparel,191.93,GBP,Contactless/NFC,Mobile - Android,0,2,United Kingdom,Edinburgh,0,1,0,1,2.57,0
TXN0003268,CUST00491,Rafael Clark,32,Male,Operations Manager,Mexico,Mexico City,Checking,2957,31/05/2024,14:22:38,14,MER0002,GreenBasket Grocers,Grocery,60.91,MXN,Bank Transfer,Mobile - iOS,0,0,Mexico,Guadalajara,0,1,0,1,0.32,0
TXN0003269,CUST00550,David Walker,33,Male,Physician,Netherlands,Rotterdam,Checking,1447,31/05/2024,14:27:22,14,MER0029,CineStar Theaters,Entertainment,61.87,EUR,Debit Card,Mobile - Android,0,3,Netherlands,Rotterdam,0,0,0,0,0.85,0
TXN0003270,CUST02316,Kwame Rivera,42,Male,Civil Engineer,Mexico,Guadalajara,Checking,2484,31/05/2024,14:57:24,14,MER0001,FreshMart,Grocery,347.38,MXN,Credit Card,Mobile - Android,0,0,Mexico,Guadalajara,0,5,0,1,36.43,0
TXN0003271,CUST01984,Sarah Suzuki,42,Female,Project Manager,United States,Miami,Checking,2112,31/05/2024,15:25:27,15,MER0037,Wellness Drug Store,Healthcare & Pharmacy,75.01,USD,Contactless/NFC,Mobile - Android,0,0,United States,Seattle,0,2,0,1,0.2,0
TXN0003272,CUST02994,Hana Okafor,59,Female,Data Analyst,India,Delhi,Checking,2125,31/05/2024,16:31:26,16,MER0008,GadgetZone,Electronics,382.43,INR,Debit Card,Desktop - Windows,0,1,India,Hyderabad,0,0,0,0,12.03,0
TXN0003273,CUST02380,Yuki Scott,62,Female,Data Analyst,India,Bengaluru,Checking,3124,31/05/2024,17:06:38,17,MER0031,StreamBox Media,Entertainment,22.83,INR,Debit Card,Mobile - Android,0,1,India,Mumbai,0,0,0,0,1.13,0
TXN0003274,CUST02892,Sofia Ivanov,52,Female,Lawyer,Nigeria,Lagos,Checking,3748,01/06/2024,05:52:27,5,MER0001,FreshMart,Grocery,66.79,NGN,Bank Transfer,,0,0,Nigeria,Lagos,0,1,0,1,0.41,0
TXN0003275,CUST00626,Andrew Schmidt,55,Male,Student,South Africa,Johannesburg,Checking,1601,01/06/2024,07:46:40,7,MER0029,CineStar Theaters,Entertainment,111.79,ZAR,Credit Card,Mobile - iOS,0,0,South Africa,Johannesburg,0,2,0,1,0.71,0
TXN0003276,CUST01936,Aoife Thompson,18,Female,Teacher,Japan,Nagoya,Checking,3577,01/06/2024,08:08:22,8,MER0020,Cafe Lumiere,Restaurants,58.75,JPY,Mobile Wallet,Desktop - Windows,1,1,Japan,Nagoya,0,0,0,1,2.19,0
TXN0003277,CUST01036,Cynthia Young,52,Female,Police Officer,United States,New York,Checking,1306,01/06/2024,08:24:28,8,MER0028,Chic Avenue,Fashion & Apparel,59.86,USD,Credit Card,Mobile - iOS,0,3,United States,Boston,0,1,0,0,2.28,0
TXN0003278,CUST02195,Emily Rodriguez,27,Female,Operations Manager,Germany,Frankfurt,Savings,2507,01/06/2024,10:41:06,10,MER0021,ShopSphere,Online Retail,203.27,EUR,Bank Transfer,Mobile - iOS,0,0,Germany,Frankfurt,0,2,0,0,0.31,0
TXN0003279,CUST00221,Melissa Martinez,43,Female,Lawyer,United Kingdom,London,Savings,2546,01/06/2024,11:10:14,11,MER0018,The Grill House,Restaurants,213.68,GBP,Debit Card,Desktop - Windows,0,1,United Kingdom,London,0,0,1,0,79.61,1
TXN0003280,CUST01228,Anastasia Smith,38,Female,,Spain,Valencia,Checking,1499,01/06/2024,13:30:55,13,MER0055,GlobalPay Remit,Money Transfer Services,447.55,EUR,Credit Card,Mobile - Android,0,0,Spain,Barcelona,0,1,0,1,0.42,0
TXN0003281,CUST02993,Mateo Okafor,33,Male,Pharmacist,United States,Houston,Savings,1485,01/06/2024,13:44:00,13,MER0020,Cafe Lumiere,Restaurants,36.84,USD,Credit Card,Desktop - Windows,0,0,United States,Phoenix,0,0,0,0,0.33,0
TXN0003282,CUST01306,Christopher Jackson,39,Male,Operations Manager,United Kingdom,Leeds,Savings,2487,01/06/2024,15:10:22,15,MER0001,,Grocery,136.97,GBP,Contactless/NFC,Desktop - macOS,0,0,United Kingdom,Leeds,0,2,0,1,0.29,0
TXN0003283,CUST01154,Jason Rossi,21,Male,Freelance Writer,Spain,Madrid,Premium,3090,01/06/2024,16:45:39,16,MER0003,Urban Grocery Co.,Grocery,139.39,EUR,Debit Card,Mobile - iOS,1,0,Spain,Barcelona,0,0,0,1,1.11,0
TXN0003284,CUST01497,Carol Williams,25,Female,Pharmacist,United Kingdom,Birmingham,Business,4337,01/06/2024,18:38:19,18,MER0042,BuildRight Hardware,Home Improvement,79.89,GBP,Debit Card,Mobile - iOS,0,0,United Kingdom,Birmingham,0,2,0,0,0.31,0
TXN0003285,CUST01259,Kofi Singh,49,Male,Electrician,South Korea,Busan,Savings,3779,01/06/2024,21:08:27,21,MER0033,PetroMax Station,Fuel & Gas Stations,37.24,KRW,Contactless/NFC,POS Terminal,1,5,South Korea,Seoul,0,2,0,1,18.48,0
TXN0003286,CUST02573,Steven Perez,66,Male,Consultant,United States,Chicago,Checking,3209,01/06/2024,21:39:11,21,MER0042,BuildRight Hardware,Home Improvement,79.17,USD,Credit Card,Desktop - macOS,0,0,United States,Chicago,0,0,0,1,0.17,0
TXN0003287,CUST02806,Elizabeth Harris,40,Female,Civil Engineer,Japan,Osaka,Checking,2619,01/06/2024,22:17:40,22,MER0003,Urban Grocery Co.,Grocery,28.72,JPY,Debit Card,Mobile - Android,0,2,Japan,Nagoya,0,0,0,0,1.05,0
TXN0003288,CUST02088,Mohammed Sanchez,40,Male,Consultant,Mexico,Mexico City,Checking,1960,01/06/2024,23:17:24,23,MER0001,FreshMart,Grocery,39.6,MXN,Credit Card,Desktop - Windows,0,0,Mexico,Guadalajara,0,1,0,0,0.25,0
TXN0003289,CUST02114,Grace Young,41,Female,Marketing Specialist,United States,Boston,Savings,1486,02/06/2024,01:29:57,1,MER0003,Urban Grocery Co.,Grocery,29.19,USD,Debit Card,Mobile - iOS,0,0,United States,Houston,0,2,1,1,1.75,0
TXN0003290,CUST00352,Betty Young,49,Female,Real Estate Agent,France,Paris,Checking,2912,02/06/2024,03:28:35,3,MER0018,The Grill House,Restaurants,46.69,EUR,Credit Card,Desktop - Windows,0,0,France,Paris,0,1,0,0,1.7,0
TXN0003291,CUST01652,Patricia Jackson,53,Female,Physician,India,Delhi,Savings,1083,02/06/2024,08:51:52,8,MER0020,Cafe Lumiere,Restaurants,74.59,INR,Credit Card,Mobile - Android,0,0,India,Chennai,0,6,0,1,2.04,0
TXN0003292,CUST01938,Michelle Robinson,47,Female,Plumber,United Kingdom,Birmingham,Checking,3496,02/06/2024,08:53:32,8,MER0002,GreenBasket Grocers,Grocery,22.27,GBP,Bank Transfer,Mobile - Android,0,0,United Kingdom,Edinburgh,0,3,0,0,0.61,0
TXN0003293,CUST01791,Ingrid Ali,50,Female,Plumber,Japan,Osaka,Business,1846,02/06/2024,08:55:23,8,MER0032,GameSphere,Entertainment,32.78,JPY,Debit Card,Tablet,0,0,Japan,Tokyo,0,2,0,0,0.26,0
TXN0003294,CUST01452,Steven Kumar,42,Male,Freelance Writer,Mexico,Mexico City,Premium,3298,02/06/2024,10:34:54,10,MER0003,Urban Grocery Co.,Grocery,89.39,MXN,Credit Card,Desktop - Windows,0,1,Mexico,Mexico City,0,1,0,0,1.31,0
TXN0003295,CUST02241,Paul Lewis,18,Male,Marketing Specialist,Germany,Munich,Savings,2563,02/06/2024,12:07:45,12,MER0022,QuickCart Online,Online Retail,174.12,EUR,Debit Card,Desktop - Windows,0,0,Germany,Frankfurt,0,1,0,1,0.41,0
TXN0003296,CUST01727,Melissa Dubois,24,Female,Architect,Germany,Berlin,Savings,1408,02/06/2024,12:12:31,12,MER0043,HomeStyle Depot,Home Improvement,170.49,EUR,Debit Card,Mobile - iOS,0,4,Germany,Munich,0,0,0,1,6.59,0
TXN0003297,CUST01121,Arjun Taylor,52,Male,Police Officer,Germany,Berlin,Checking,2724,02/06/2024,12:31:46,12,MER0022,QuickCart Online,Online Retail,43.67,EUR,Mobile Wallet,Mobile - Android,0,2,Germany,Munich,0,1,0,1,1.08,0
TXN0003298,CUST01113,Sarah Rivera,54,Female,Graphic Designer,United Kingdom,London,Checking,1876,02/06/2024,14:16:59,14,MER0007,CircuitCity Direct,Electronics,245.5,GBP,Credit Card,Mobile - iOS,1,2,United Kingdom,Edinburgh,0,0,0,1,15.97,0
TXN0003299,CUST01342,Luca Williams,46,Male,Freelance Writer,United States,Phoenix,Premium,3547,02/06/2024,14:38:05,14,MER0004,SuperSave Foods,Grocery,76.67,USD,Credit Card,Desktop - macOS,0,0,United States,New York,0,0,0,1,0.16,0
TXN0003300,CUST01182,Benjamin Hill,25,Male,University Professor,Brazil,Sao Paulo,Savings,4448,02/06/2024,16:23:23,16,MER0024,OneClick Retail,Online Retail,112.98,BRL,Mobile Wallet,Mobile - iOS,0,0,Brazil,Brasilia,0,2,0,0,0.33,0
TXN0003301,CUST00366,Patricia Walker,53,Female,Civil Engineer,Japan,Tokyo,Checking,1173,02/06/2024,18:33:24,18,MER0004,SuperSave Foods,Grocery,74.33,JPY,Debit Card,,0,0,Japan,Tokyo,0,0,0,0,0.42,0
TXN0003302,CUST01830,Sven Hill,45,Male,Police Officer,Canada,Calgary,Checking,1039,02/06/2024,19:16:48,19,MER0023,MarketPlace Direct,Online Retail,133.86,SGD,Prepaid Card,Desktop - macOS,0,3,Singapore,Singapore,1,0,0,1,6.04,0
TXN0003303,CUST01872,Arjun Hernandez,25,Male,Teacher,South Africa,Cape Town,Savings,4260,02/06/2024,20:32:53,20,MER0019,Spice Route Kitchen,Restaurants,86.95,ZAR,Credit Card,Mobile - Android,0,5,South Africa,Durban,0,0,0,0,7.12,0
TXN0003304,CUST01152,Jacob Green,39,Male,University Professor,Nigeria,Abuja,Checking,2572,02/06/2024,21:47:13,21,MER0025,Urban Threads,Fashion & Apparel,60.34,NGN,Debit Card,Mobile - iOS,0,1,Nigeria,Lagos,0,0,0,1,0.25,0
TXN0003305,CUST02875,Mary Garcia,43,Female,Teacher,Japan,Osaka,Savings,4043,02/06/2024,23:36:54,23,MER0022,QuickCart Online,Online Retail,99.34,JPY,Credit Card,Mobile - Android,0,0,Japan,Nagoya,0,0,0,0,0.56,0
TXN0003306,CUST02744,Brian Lewis,38,Male,Teacher,United States,Miami,Premium,4261,03/06/2024,01:38:59,1,MER0003,Urban Grocery Co.,Grocery,66.41,USD,Bank Transfer,Mobile - Android,0,0,United States,Seattle,0,1,1,1,6.5,0
TXN0003307,CUST00624,Stephanie Allen,41,Female,Freelance Writer,Singapore,Singapore,Checking,3192,03/06/2024,02:11:02,2,MER0012,Voyager Air,Travel & Airlines,870.29,SGD,Debit Card,Desktop - Windows,0,0,Singapore,Singapore,0,0,0,1,0.5,0
TXN0003308,CUST01004,Thandiwe Harris,24,Female,HR Manager,Japan,Yokohama,Checking,3535,03/06/2024,03:26:28,3,MER0033,PetroMax Station,Fuel & Gas Stations,16.77,JPY,Credit Card,POS Terminal,0,1,Japan,Osaka,0,3,0,1,1.84,0
TXN0003309,CUST00615,Sarah Singh,37,Female,Pharmacist,United Kingdom,Edinburgh,Savings,2412,03/06/2024,07:31:55,7,MER0038,MediFirst Clinic,Healthcare & Pharmacy,93.33,GBP,Debit Card,Mobile - iOS,0,1,United Kingdom,Edinburgh,0,2,0,1,3.35,0
TXN0003310,CUST01986,Betty Lopez,32,Female,Police Officer,United Kingdom,Leeds,Savings,1360,03/06/2024,07:35:42,7,MER0014,StayEasy Inn,Hotels & Lodging,193.2,GBP,Credit Card,,0,0,United Kingdom,Birmingham,0,2,0,1,0.1,0
TXN0003311,CUST02469,Jonathan Mitchell,57,Male,Pharmacist,Brazil,Sao Paulo,Premium,2474,03/06/2024,07:46:13,7,MER0032,GameSphere,Entertainment,42.79,BRL,Debit Card,,0,1,Brazil,Brasilia,0,4,0,1,2.64,0
TXN0003312,CUST00012,Chioma Perez,46,Female,Data Analyst,France,Lyon,Checking,1429,03/06/2024,10:41:42,10,MER0008,GadgetZone,Electronics,516.23,EUR,Credit Card,Desktop - macOS,1,1,France,Lyon,0,2,0,0,7.67,0
TXN0003313,CUST01326,Patricia Wright,18,Female,Data Analyst,Canada,Ottawa,Savings,3525,03/06/2024,13:41:37,13,MER0003,Urban Grocery Co.,Grocery,103.67,CAD,Debit Card,Desktop - Windows,0,0,Canada,Vancouver,0,1,0,1,0.45,0
TXN0003314,CUST02178,Amanda Brown,46,Female,Plumber,Japan,Nagoya,Savings,900,03/06/2024,15:25:36,15,MER0038,MediFirst Clinic,Healthcare & Pharmacy,25.16,JPY,Credit Card,Desktop - macOS,0,0,Japan,Tokyo,0,2,0,0,0.48,0
TXN0003315,CUST01421,Arjun Kim,43,Male,Architect,Germany,Munich,Premium,2913,03/06/2024,15:58:14,15,MER0040,CityLink Telecom,Utilities,43.66,EUR,Credit Card,Tablet,0,0,Germany,Munich,0,0,0,0,0.22,0
